pattern,n,operation,structure,time_us
Random,100,Batch Insert,Treap,281.84
Random,200,Batch Insert,Treap,63.26
Random,300,Batch Insert,Treap,179.28
Random,400,Batch Insert,Treap,123.52
Random,500,Batch Insert,Treap,61.24
Random,600,Batch Insert,Treap,93.56
Random,700,Batch Insert,Treap,108.4
Random,800,Batch Insert,Treap,118.54
Random,900,Batch Insert,Treap,127.2
Random,1000,Batch Insert,Treap,146.02
Random,1500,Batch Insert,Treap,231.74
Random,2000,Batch Insert,Treap,322.3
Random,2500,Batch Insert,Treap,408.26
Random,3000,Batch Insert,Treap,503.68
Random,3500,Batch Insert,Treap,653.3
Random,4000,Batch Insert,Treap,676.52
Random,4500,Batch Insert,Treap,769.42
Random,5000,Batch Insert,Treap,888.48
Random,5500,Batch Insert,Treap,872.06
Random,6000,Batch Insert,Treap,979.68
Random,6500,Batch Insert,Treap,1065.52
Random,7000,Batch Insert,Treap,1207.26
Random,7500,Batch Insert,Treap,1400.28
Random,8000,Batch Insert,Treap,1390.28
Random,8500,Batch Insert,Treap,1382.9
Random,9000,Batch Insert,Treap,1689.18
Random,9500,Batch Insert,Treap,1580.48
Random,10000,Batch Insert,Treap,1753.68
Random,100,Batch Insert,AVLTreeMap,278.02
Random,200,Batch Insert,AVLTreeMap,36.82
Random,300,Batch Insert,AVLTreeMap,89.56
Random,400,Batch Insert,AVLTreeMap,158.1
Random,500,Batch Insert,AVLTreeMap,59.28
Random,600,Batch Insert,AVLTreeMap,73.4
Random,700,Batch Insert,AVLTreeMap,92.02
Random,800,Batch Insert,AVLTreeMap,99.84
Random,900,Batch Insert,AVLTreeMap,277.64
Random,1000,Batch Insert,AVLTreeMap,114.32
Random,1500,Batch Insert,AVLTreeMap,225.86
Random,2000,Batch Insert,AVLTreeMap,318.26
Random,2500,Batch Insert,AVLTreeMap,382.04
Random,3000,Batch Insert,AVLTreeMap,448.5
Random,3500,Batch Insert,AVLTreeMap,566.52
Random,4000,Batch Insert,AVLTreeMap,703.0
Random,4500,Batch Insert,AVLTreeMap,772.96
Random,5000,Batch Insert,AVLTreeMap,741.8
Random,5500,Batch Insert,AVLTreeMap,793.54
Random,6000,Batch Insert,AVLTreeMap,851.98
Random,6500,Batch Insert,AVLTreeMap,936.7
Random,7000,Batch Insert,AVLTreeMap,991.5
Random,7500,Batch Insert,AVLTreeMap,1043.72
Random,8000,Batch Insert,AVLTreeMap,1194.34
Random,8500,Batch Insert,AVLTreeMap,1261.88
Random,9000,Batch Insert,AVLTreeMap,1370.64
Random,9500,Batch Insert,AVLTreeMap,1369.42
Random,10000,Batch Insert,AVLTreeMap,1943.6
Random,100,Batch Insert,TreeMap,117.6
Random,200,Batch Insert,TreeMap,22.54
Random,300,Batch Insert,TreeMap,35.26
Random,400,Batch Insert,TreeMap,44.68
Random,500,Batch Insert,TreeMap,55.22
Random,600,Batch Insert,TreeMap,39.88
Random,700,Batch Insert,TreeMap,49.64
Random,800,Batch Insert,TreeMap,58.22
Random,900,Batch Insert,TreeMap,403.4
Random,1000,Batch Insert,TreeMap,433.14
Random,1500,Batch Insert,TreeMap,218.68
Random,2000,Batch Insert,TreeMap,223.32
Random,2500,Batch Insert,TreeMap,277.9
Random,3000,Batch Insert,TreeMap,454.44
Random,3500,Batch Insert,TreeMap,459.34
Random,4000,Batch Insert,TreeMap,470.84
Random,4500,Batch Insert,TreeMap,513.66
Random,5000,Batch Insert,TreeMap,521.64
Random,5500,Batch Insert,TreeMap,570.08
Random,6000,Batch Insert,TreeMap,633.34
Random,6500,Batch Insert,TreeMap,678.0
Random,7000,Batch Insert,TreeMap,781.2
Random,7500,Batch Insert,TreeMap,997.8
Random,8000,Batch Insert,TreeMap,868.44
Random,8500,Batch Insert,TreeMap,969.82
Random,9000,Batch Insert,TreeMap,1015.34
Random,9500,Batch Insert,TreeMap,998.68
Random,10000,Batch Insert,TreeMap,1095.04
Sorted Ascending,100,Batch Insert,Treap,3.38
Sorted Ascending,200,Batch Insert,Treap,6.08
Sorted Ascending,300,Batch Insert,Treap,9.52
Sorted Ascending,400,Batch Insert,Treap,14.42
Sorted Ascending,500,Batch Insert,Treap,14.96
Sorted Ascending,600,Batch Insert,Treap,20.1
Sorted Ascending,700,Batch Insert,Treap,21.86
Sorted Ascending,800,Batch Insert,Treap,26.34
Sorted Ascending,900,Batch Insert,Treap,28.98
Sorted Ascending,1000,Batch Insert,Treap,32.68
Sorted Ascending,1500,Batch Insert,Treap,59.26
Sorted Ascending,2000,Batch Insert,Treap,65.08
Sorted Ascending,2500,Batch Insert,Treap,96.0
Sorted Ascending,3000,Batch Insert,Treap,105.6
Sorted Ascending,3500,Batch Insert,Treap,117.42
Sorted Ascending,4000,Batch Insert,Treap,136.5
Sorted Ascending,4500,Batch Insert,Treap,148.2
Sorted Ascending,5000,Batch Insert,Treap,164.22
Sorted Ascending,5500,Batch Insert,Treap,171.5
Sorted Ascending,6000,Batch Insert,Treap,210.54
Sorted Ascending,6500,Batch Insert,Treap,229.72
Sorted Ascending,7000,Batch Insert,Treap,245.44
Sorted Ascending,7500,Batch Insert,Treap,253.84
Sorted Ascending,8000,Batch Insert,Treap,265.98
Sorted Ascending,8500,Batch Insert,Treap,279.62
Sorted Ascending,9000,Batch Insert,Treap,575.88
Sorted Ascending,9500,Batch Insert,Treap,321.8
Sorted Ascending,10000,Batch Insert,Treap,348.34
Sorted Ascending,100,Batch Insert,AVLTreeMap,3.5
Sorted Ascending,200,Batch Insert,AVLTreeMap,7.08
Sorted Ascending,300,Batch Insert,AVLTreeMap,11.5
Sorted Ascending,400,Batch Insert,AVLTreeMap,17.44
Sorted Ascending,500,Batch Insert,AVLTreeMap,28.78
Sorted Ascending,600,Batch Insert,AVLTreeMap,28.8
Sorted Ascending,700,Batch Insert,AVLTreeMap,28.98
Sorted Ascending,800,Batch Insert,AVLTreeMap,36.7
Sorted Ascending,900,Batch Insert,AVLTreeMap,38.1
Sorted Ascending,1000,Batch Insert,AVLTreeMap,42.42
Sorted Ascending,1500,Batch Insert,AVLTreeMap,66.9
Sorted Ascending,2000,Batch Insert,AVLTreeMap,97.16
Sorted Ascending,2500,Batch Insert,AVLTreeMap,113.04
Sorted Ascending,3000,Batch Insert,AVLTreeMap,141.2
Sorted Ascending,3500,Batch Insert,AVLTreeMap,164.26
Sorted Ascending,4000,Batch Insert,AVLTreeMap,184.32
Sorted Ascending,4500,Batch Insert,AVLTreeMap,292.68
Sorted Ascending,5000,Batch Insert,AVLTreeMap,216.2
Sorted Ascending,5500,Batch Insert,AVLTreeMap,255.36
Sorted Ascending,6000,Batch Insert,AVLTreeMap,294.58
Sorted Ascending,6500,Batch Insert,AVLTreeMap,307.7
Sorted Ascending,7000,Batch Insert,AVLTreeMap,328.88
Sorted Ascending,7500,Batch Insert,AVLTreeMap,341.84
Sorted Ascending,8000,Batch Insert,AVLTreeMap,364.48
Sorted Ascending,8500,Batch Insert,AVLTreeMap,412.7
Sorted Ascending,9000,Batch Insert,AVLTreeMap,436.02
Sorted Ascending,9500,Batch Insert,AVLTreeMap,454.96
Sorted Ascending,10000,Batch Insert,AVLTreeMap,475.62
Sorted Ascending,100,Batch Insert,TreeMap,3.52
Sorted Ascending,200,Batch Insert,TreeMap,7.16
Sorted Ascending,300,Batch Insert,TreeMap,11.9
Sorted Ascending,400,Batch Insert,TreeMap,16.64
Sorted Ascending,500,Batch Insert,TreeMap,20.84
Sorted Ascending,600,Batch Insert,TreeMap,26.0
Sorted Ascending,700,Batch Insert,TreeMap,31.78
Sorted Ascending,800,Batch Insert,TreeMap,35.92
Sorted Ascending,900,Batch Insert,TreeMap,40.62
Sorted Ascending,1000,Batch Insert,TreeMap,50.28
Sorted Ascending,1500,Batch Insert,TreeMap,70.5
Sorted Ascending,2000,Batch Insert,TreeMap,94.14
Sorted Ascending,2500,Batch Insert,TreeMap,128.72
Sorted Ascending,3000,Batch Insert,TreeMap,163.62
Sorted Ascending,3500,Batch Insert,TreeMap,212.88
Sorted Ascending,4000,Batch Insert,TreeMap,248.98
Sorted Ascending,4500,Batch Insert,TreeMap,291.78
Sorted Ascending,5000,Batch Insert,TreeMap,298.36
Sorted Ascending,5500,Batch Insert,TreeMap,350.7
Sorted Ascending,6000,Batch Insert,TreeMap,393.82
Sorted Ascending,6500,Batch Insert,TreeMap,424.16
Sorted Ascending,7000,Batch Insert,TreeMap,467.22
Sorted Ascending,7500,Batch Insert,TreeMap,512.8
Sorted Ascending,8000,Batch Insert,TreeMap,521.16
Sorted Ascending,8500,Batch Insert,TreeMap,539.32
Sorted Ascending,9000,Batch Insert,TreeMap,640.72
Sorted Ascending,9500,Batch Insert,TreeMap,676.54
Sorted Ascending,10000,Batch Insert,TreeMap,765.86
Sorted Descending,100,Batch Insert,Treap,3.68
Sorted Descending,200,Batch Insert,Treap,6.7
Sorted Descending,300,Batch Insert,Treap,11.44
Sorted Descending,400,Batch Insert,Treap,14.06
Sorted Descending,500,Batch Insert,Treap,17.22
Sorted Descending,600,Batch Insert,Treap,22.36
Sorted Descending,700,Batch Insert,Treap,24.26
Sorted Descending,800,Batch Insert,Treap,29.02
Sorted Descending,900,Batch Insert,Treap,33.58
Sorted Descending,1000,Batch Insert,Treap,38.38
Sorted Descending,1500,Batch Insert,Treap,68.86
Sorted Descending,2000,Batch Insert,Treap,76.86
Sorted Descending,2500,Batch Insert,Treap,130.74
Sorted Descending,3000,Batch Insert,Treap,124.08
Sorted Descending,3500,Batch Insert,Treap,132.88
Sorted Descending,4000,Batch Insert,Treap,164.26
Sorted Descending,4500,Batch Insert,Treap,188.78
Sorted Descending,5000,Batch Insert,Treap,189.8
Sorted Descending,5500,Batch Insert,Treap,213.8
Sorted Descending,6000,Batch Insert,Treap,272.72
Sorted Descending,6500,Batch Insert,Treap,267.68
Sorted Descending,7000,Batch Insert,Treap,290.88
Sorted Descending,7500,Batch Insert,Treap,294.0
Sorted Descending,8000,Batch Insert,Treap,339.28
Sorted Descending,8500,Batch Insert,Treap,367.92
Sorted Descending,9000,Batch Insert,Treap,373.36
Sorted Descending,9500,Batch Insert,Treap,406.52
Sorted Descending,10000,Batch Insert,Treap,395.86
Sorted Descending,100,Batch Insert,AVLTreeMap,3.74
Sorted Descending,200,Batch Insert,AVLTreeMap,7.82
Sorted Descending,300,Batch Insert,AVLTreeMap,20.8
Sorted Descending,400,Batch Insert,AVLTreeMap,17.54
Sorted Descending,500,Batch Insert,AVLTreeMap,20.14
Sorted Descending,600,Batch Insert,AVLTreeMap,26.46
Sorted Descending,700,Batch Insert,AVLTreeMap,30.66
Sorted Descending,800,Batch Insert,AVLTreeMap,52.0
Sorted Descending,900,Batch Insert,AVLTreeMap,49.06
Sorted Descending,1000,Batch Insert,AVLTreeMap,47.08
Sorted Descending,1500,Batch Insert,AVLTreeMap,72.28
Sorted Descending,2000,Batch Insert,AVLTreeMap,102.3
Sorted Descending,2500,Batch Insert,AVLTreeMap,127.02
Sorted Descending,3000,Batch Insert,AVLTreeMap,167.5
Sorted Descending,3500,Batch Insert,AVLTreeMap,187.2
Sorted Descending,4000,Batch Insert,AVLTreeMap,206.26
Sorted Descending,4500,Batch Insert,AVLTreeMap,236.76
Sorted Descending,5000,Batch Insert,AVLTreeMap,264.62
Sorted Descending,5500,Batch Insert,AVLTreeMap,307.26
Sorted Descending,6000,Batch Insert,AVLTreeMap,337.92
Sorted Descending,6500,Batch Insert,AVLTreeMap,354.96
Sorted Descending,7000,Batch Insert,AVLTreeMap,383.7
Sorted Descending,7500,Batch Insert,AVLTreeMap,443.08
Sorted Descending,8000,Batch Insert,AVLTreeMap,466.64
Sorted Descending,8500,Batch Insert,AVLTreeMap,468.92
Sorted Descending,9000,Batch Insert,AVLTreeMap,513.88
Sorted Descending,9500,Batch Insert,AVLTreeMap,496.04
Sorted Descending,10000,Batch Insert,AVLTreeMap,525.8
Sorted Descending,100,Batch Insert,TreeMap,3.42
Sorted Descending,200,Batch Insert,TreeMap,7.3
Sorted Descending,300,Batch Insert,TreeMap,11.32
Sorted Descending,400,Batch Insert,TreeMap,17.38
Sorted Descending,500,Batch Insert,TreeMap,22.46
Sorted Descending,600,Batch Insert,TreeMap,29.68
Sorted Descending,700,Batch Insert,TreeMap,35.7
Sorted Descending,800,Batch Insert,TreeMap,41.74
Sorted Descending,900,Batch Insert,TreeMap,48.4
Sorted Descending,1000,Batch Insert,TreeMap,55.8
Sorted Descending,1500,Batch Insert,TreeMap,85.78
Sorted Descending,2000,Batch Insert,TreeMap,276.46
Sorted Descending,2500,Batch Insert,TreeMap,241.08
Sorted Descending,3000,Batch Insert,TreeMap,185.82
Sorted Descending,3500,Batch Insert,TreeMap,222.36
Sorted Descending,4000,Batch Insert,TreeMap,263.12
Sorted Descending,4500,Batch Insert,TreeMap,290.96
Sorted Descending,5000,Batch Insert,TreeMap,353.76
Sorted Descending,5500,Batch Insert,TreeMap,366.64
Sorted Descending,6000,Batch Insert,TreeMap,418.44
Sorted Descending,6500,Batch Insert,TreeMap,439.14
Sorted Descending,7000,Batch Insert,TreeMap,458.66
Sorted Descending,7500,Batch Insert,TreeMap,628.5
Sorted Descending,8000,Batch Insert,TreeMap,620.9
Sorted Descending,8500,Batch Insert,TreeMap,585.94
Sorted Descending,9000,Batch Insert,TreeMap,618.3
Sorted Descending,9500,Batch Insert,TreeMap,646.04
Sorted Descending,10000,Batch Insert,TreeMap,684.68
Partially Sorted,100,Batch Insert,Treap,7.1
Partially Sorted,200,Batch Insert,Treap,16.96
Partially Sorted,300,Batch Insert,Treap,26.32
Partially Sorted,400,Batch Insert,Treap,33.94
Partially Sorted,500,Batch Insert,Treap,44.82
Partially Sorted,600,Batch Insert,Treap,56.88
Partially Sorted,700,Batch Insert,Treap,65.82
Partially Sorted,800,Batch Insert,Treap,77.96
Partially Sorted,900,Batch Insert,Treap,85.16
Partially Sorted,1000,Batch Insert,Treap,104.94
Partially Sorted,1500,Batch Insert,Treap,155.4
Partially Sorted,2000,Batch Insert,Treap,201.64
Partially Sorted,2500,Batch Insert,Treap,261.4
Partially Sorted,3000,Batch Insert,Treap,314.24
Partially Sorted,3500,Batch Insert,Treap,379.84
Partially Sorted,4000,Batch Insert,Treap,472.14
Partially Sorted,4500,Batch Insert,Treap,511.12
Partially Sorted,5000,Batch Insert,Treap,573.62
Partially Sorted,5500,Batch Insert,Treap,618.56
Partially Sorted,6000,Batch Insert,Treap,647.62
Partially Sorted,6500,Batch Insert,Treap,831.62
Partially Sorted,7000,Batch Insert,Treap,840.04
Partially Sorted,7500,Batch Insert,Treap,849.3
Partially Sorted,8000,Batch Insert,Treap,919.42
Partially Sorted,8500,Batch Insert,Treap,1085.72
Partially Sorted,9000,Batch Insert,Treap,996.86
Partially Sorted,9500,Batch Insert,Treap,1107.96
Partially Sorted,10000,Batch Insert,Treap,1258.36
Partially Sorted,100,Batch Insert,AVLTreeMap,4.34
Partially Sorted,200,Batch Insert,AVLTreeMap,9.18
Partially Sorted,300,Batch Insert,AVLTreeMap,15.62
Partially Sorted,400,Batch Insert,AVLTreeMap,21.76
Partially Sorted,500,Batch Insert,AVLTreeMap,27.48
Partially Sorted,600,Batch Insert,AVLTreeMap,36.4
Partially Sorted,700,Batch Insert,AVLTreeMap,45.9
Partially Sorted,800,Batch Insert,AVLTreeMap,55.26
Partially Sorted,900,Batch Insert,AVLTreeMap,70.1
Partially Sorted,1000,Batch Insert,AVLTreeMap,76.02
Partially Sorted,1500,Batch Insert,AVLTreeMap,134.82
Partially Sorted,2000,Batch Insert,AVLTreeMap,178.8
Partially Sorted,2500,Batch Insert,AVLTreeMap,233.16
Partially Sorted,3000,Batch Insert,AVLTreeMap,282.5
Partially Sorted,3500,Batch Insert,AVLTreeMap,376.02
Partially Sorted,4000,Batch Insert,AVLTreeMap,399.54
Partially Sorted,4500,Batch Insert,AVLTreeMap,459.38
Partially Sorted,5000,Batch Insert,AVLTreeMap,535.9
Partially Sorted,5500,Batch Insert,AVLTreeMap,528.08
Partially Sorted,6000,Batch Insert,AVLTreeMap,655.46
Partially Sorted,6500,Batch Insert,AVLTreeMap,764.88
Partially Sorted,7000,Batch Insert,AVLTreeMap,812.74
Partially Sorted,7500,Batch Insert,AVLTreeMap,751.9
Partially Sorted,8000,Batch Insert,AVLTreeMap,873.14
Partially Sorted,8500,Batch Insert,AVLTreeMap,995.56
Partially Sorted,9000,Batch Insert,AVLTreeMap,980.04
Partially Sorted,9500,Batch Insert,AVLTreeMap,1063.48
Partially Sorted,10000,Batch Insert,AVLTreeMap,1147.98
Partially Sorted,100,Batch Insert,TreeMap,3.68
Partially Sorted,200,Batch Insert,TreeMap,8.88
Partially Sorted,300,Batch Insert,TreeMap,13.3
Partially Sorted,400,Batch Insert,TreeMap,19.66
Partially Sorted,500,Batch Insert,TreeMap,30.18
Partially Sorted,600,Batch Insert,TreeMap,36.8
Partially Sorted,700,Batch Insert,TreeMap,45.1
Partially Sorted,800,Batch Insert,TreeMap,51.34
Partially Sorted,900,Batch Insert,TreeMap,61.02
Partially Sorted,1000,Batch Insert,TreeMap,73.66
Partially Sorted,1500,Batch Insert,TreeMap,156.18
Partially Sorted,2000,Batch Insert,TreeMap,153.8
Partially Sorted,2500,Batch Insert,TreeMap,216.78
Partially Sorted,3000,Batch Insert,TreeMap,246.36
Partially Sorted,3500,Batch Insert,TreeMap,310.02
Partially Sorted,4000,Batch Insert,TreeMap,379.46
Partially Sorted,4500,Batch Insert,TreeMap,392.9
Partially Sorted,5000,Batch Insert,TreeMap,462.14
Partially Sorted,5500,Batch Insert,TreeMap,473.76
Partially Sorted,6000,Batch Insert,TreeMap,551.8
Partially Sorted,6500,Batch Insert,TreeMap,633.08
Partially Sorted,7000,Batch Insert,TreeMap,657.86
Partially Sorted,7500,Batch Insert,TreeMap,711.3
Partially Sorted,8000,Batch Insert,TreeMap,882.36
Partially Sorted,8500,Batch Insert,TreeMap,794.66
Partially Sorted,9000,Batch Insert,TreeMap,909.5
Partially Sorted,9500,Batch Insert,TreeMap,934.34
Partially Sorted,10000,Batch Insert,TreeMap,1001.06
Random,100,Single Insert,Treap,0.58
Random,200,Single Insert,Treap,0.292
Random,300,Single Insert,Treap,0.521
Random,400,Single Insert,Treap,0.316
Random,500,Single Insert,Treap,0.172
Random,600,Single Insert,Treap,0.095
Random,700,Single Insert,Treap,0.106
Random,800,Single Insert,Treap,0.09
Random,900,Single Insert,Treap,0.073
Random,1000,Single Insert,Treap,0.075
Random,1500,Single Insert,Treap,0.108
Random,2000,Single Insert,Treap,0.087
Random,2500,Single Insert,Treap,0.088
Random,3000,Single Insert,Treap,0.086
Random,3500,Single Insert,Treap,0.092
Random,4000,Single Insert,Treap,0.078
Random,4500,Single Insert,Treap,0.071
Random,5000,Single Insert,Treap,0.079
Random,5500,Single Insert,Treap,0.072
Random,6000,Single Insert,Treap,0.043
Random,6500,Single Insert,Treap,0.06
Random,7000,Single Insert,Treap,0.046
Random,7500,Single Insert,Treap,0.172
Random,8000,Single Insert,Treap,0.048
Random,8500,Single Insert,Treap,0.058
Random,9000,Single Insert,Treap,0.038
Random,9500,Single Insert,Treap,0.061
Random,10000,Single Insert,Treap,0.07
Random,100,Single Insert,AVLTreeMap,0.559
Random,200,Single Insert,AVLTreeMap,0.41
Random,300,Single Insert,AVLTreeMap,0.398
Random,400,Single Insert,AVLTreeMap,0.254
Random,500,Single Insert,AVLTreeMap,0.221
Random,600,Single Insert,AVLTreeMap,0.118
Random,700,Single Insert,AVLTreeMap,0.1
Random,800,Single Insert,AVLTreeMap,0.089
Random,900,Single Insert,AVLTreeMap,0.119
Random,1000,Single Insert,AVLTreeMap,0.092
Random,1500,Single Insert,AVLTreeMap,0.112
Random,2000,Single Insert,AVLTreeMap,0.134
Random,2500,Single Insert,AVLTreeMap,0.089
Random,3000,Single Insert,AVLTreeMap,0.092
Random,3500,Single Insert,AVLTreeMap,0.084
Random,4000,Single Insert,AVLTreeMap,0.144
Random,4500,Single Insert,AVLTreeMap,0.075
Random,5000,Single Insert,AVLTreeMap,0.093
Random,5500,Single Insert,AVLTreeMap,0.059
Random,6000,Single Insert,AVLTreeMap,0.089
Random,6500,Single Insert,AVLTreeMap,0.083
Random,7000,Single Insert,AVLTreeMap,0.087
Random,7500,Single Insert,AVLTreeMap,0.063
Random,8000,Single Insert,AVLTreeMap,0.065
Random,8500,Single Insert,AVLTreeMap,0.068
Random,9000,Single Insert,AVLTreeMap,0.076
Random,9500,Single Insert,AVLTreeMap,0.059
Random,10000,Single Insert,AVLTreeMap,0.056
Random,100,Single Insert,TreeMap,0.305
Random,200,Single Insert,TreeMap,0.135
Random,300,Single Insert,TreeMap,0.131
Random,400,Single Insert,TreeMap,0.152
Random,500,Single Insert,TreeMap,0.087
Random,600,Single Insert,TreeMap,0.043
Random,700,Single Insert,TreeMap,0.041
Random,800,Single Insert,TreeMap,0.04
Random,900,Single Insert,TreeMap,0.133
Random,1000,Single Insert,TreeMap,0.177
Random,1500,Single Insert,TreeMap,0.06
Random,2000,Single Insert,TreeMap,0.057
Random,2500,Single Insert,TreeMap,0.049
Random,3000,Single Insert,TreeMap,0.064
Random,3500,Single Insert,TreeMap,0.056
Random,4000,Single Insert,TreeMap,0.054
Random,4500,Single Insert,TreeMap,0.038
Random,5000,Single Insert,TreeMap,0.034
Random,5500,Single Insert,TreeMap,0.03
Random,6000,Single Insert,TreeMap,0.035
Random,6500,Single Insert,TreeMap,0.034
Random,7000,Single Insert,TreeMap,0.047
Random,7500,Single Insert,TreeMap,0.036
Random,8000,Single Insert,TreeMap,0.039
Random,8500,Single Insert,TreeMap,0.035
Random,9000,Single Insert,TreeMap,0.037
Random,9500,Single Insert,TreeMap,0.031
Random,10000,Single Insert,TreeMap,0.039
Sorted Ascending,100,Single Insert,Treap,0.048
Sorted Ascending,200,Single Insert,Treap,0.046
Sorted Ascending,300,Single Insert,Treap,0.039
Sorted Ascending,400,Single Insert,Treap,0.064
Sorted Ascending,500,Single Insert,Treap,0.044
Sorted Ascending,600,Single Insert,Treap,0.044
Sorted Ascending,700,Single Insert,Treap,0.041
Sorted Ascending,800,Single Insert,Treap,0.066
Sorted Ascending,900,Single Insert,Treap,0.047
Sorted Ascending,1000,Single Insert,Treap,0.042
Sorted Ascending,1500,Single Insert,Treap,0.048
Sorted Ascending,2000,Single Insert,Treap,0.085
Sorted Ascending,2500,Single Insert,Treap,0.055
Sorted Ascending,3000,Single Insert,Treap,0.046
Sorted Ascending,3500,Single Insert,Treap,0.047
Sorted Ascending,4000,Single Insert,Treap,0.05
Sorted Ascending,4500,Single Insert,Treap,0.049
Sorted Ascending,5000,Single Insert,Treap,0.049
Sorted Ascending,5500,Single Insert,Treap,0.037
Sorted Ascending,6000,Single Insert,Treap,0.068
Sorted Ascending,6500,Single Insert,Treap,0.04
Sorted Ascending,7000,Single Insert,Treap,0.066
Sorted Ascending,7500,Single Insert,Treap,0.065
Sorted Ascending,8000,Single Insert,Treap,0.063
Sorted Ascending,8500,Single Insert,Treap,0.078
Sorted Ascending,9000,Single Insert,Treap,0.077
Sorted Ascending,9500,Single Insert,Treap,0.058
Sorted Ascending,10000,Single Insert,Treap,0.08
Sorted Ascending,100,Single Insert,AVLTreeMap,0.043
Sorted Ascending,200,Single Insert,AVLTreeMap,0.044
Sorted Ascending,300,Single Insert,AVLTreeMap,0.044
Sorted Ascending,400,Single Insert,AVLTreeMap,0.047
Sorted Ascending,500,Single Insert,AVLTreeMap,0.05
Sorted Ascending,600,Single Insert,AVLTreeMap,0.048
Sorted Ascending,700,Single Insert,AVLTreeMap,0.051
Sorted Ascending,800,Single Insert,AVLTreeMap,0.047
Sorted Ascending,900,Single Insert,AVLTreeMap,0.048
Sorted Ascending,1000,Single Insert,AVLTreeMap,0.054
Sorted Ascending,1500,Single Insert,AVLTreeMap,0.061
Sorted Ascending,2000,Single Insert,AVLTreeMap,0.058
Sorted Ascending,2500,Single Insert,AVLTreeMap,0.056
Sorted Ascending,3000,Single Insert,AVLTreeMap,0.057
Sorted Ascending,3500,Single Insert,AVLTreeMap,0.057
Sorted Ascending,4000,Single Insert,AVLTreeMap,0.056
Sorted Ascending,4500,Single Insert,AVLTreeMap,0.074
Sorted Ascending,5000,Single Insert,AVLTreeMap,0.055
Sorted Ascending,5500,Single Insert,AVLTreeMap,0.061
Sorted Ascending,6000,Single Insert,AVLTreeMap,0.062
Sorted Ascending,6500,Single Insert,AVLTreeMap,0.056
Sorted Ascending,7000,Single Insert,AVLTreeMap,0.059
Sorted Ascending,7500,Single Insert,AVLTreeMap,0.057
Sorted Ascending,8000,Single Insert,AVLTreeMap,0.058
Sorted Ascending,8500,Single Insert,AVLTreeMap,0.06
Sorted Ascending,9000,Single Insert,AVLTreeMap,0.065
Sorted Ascending,9500,Single Insert,AVLTreeMap,0.065
Sorted Ascending,10000,Single Insert,AVLTreeMap,0.06
Sorted Ascending,100,Single Insert,TreeMap,0.033
Sorted Ascending,200,Single Insert,TreeMap,0.032
Sorted Ascending,300,Single Insert,TreeMap,0.041
Sorted Ascending,400,Single Insert,TreeMap,0.04
Sorted Ascending,500,Single Insert,TreeMap,0.041
Sorted Ascending,600,Single Insert,TreeMap,0.043
Sorted Ascending,700,Single Insert,TreeMap,0.043
Sorted Ascending,800,Single Insert,TreeMap,0.049
Sorted Ascending,900,Single Insert,TreeMap,0.046
Sorted Ascending,1000,Single Insert,TreeMap,0.047
Sorted Ascending,1500,Single Insert,TreeMap,0.05
Sorted Ascending,2000,Single Insert,TreeMap,0.054
Sorted Ascending,2500,Single Insert,TreeMap,0.067
Sorted Ascending,3000,Single Insert,TreeMap,0.058
Sorted Ascending,3500,Single Insert,TreeMap,0.077
Sorted Ascending,4000,Single Insert,TreeMap,0.061
Sorted Ascending,4500,Single Insert,TreeMap,0.09
Sorted Ascending,5000,Single Insert,TreeMap,0.091
Sorted Ascending,5500,Single Insert,TreeMap,0.095
Sorted Ascending,6000,Single Insert,TreeMap,0.098
Sorted Ascending,6500,Single Insert,TreeMap,0.1
Sorted Ascending,7000,Single Insert,TreeMap,0.099
Sorted Ascending,7500,Single Insert,TreeMap,0.093
Sorted Ascending,8000,Single Insert,TreeMap,0.093
Sorted Ascending,8500,Single Insert,TreeMap,0.101
Sorted Ascending,9000,Single Insert,TreeMap,0.104
Sorted Ascending,9500,Single Insert,TreeMap,0.105
Sorted Ascending,10000,Single Insert,TreeMap,0.126
Sorted Descending,100,Single Insert,Treap,0.027
Sorted Descending,200,Single Insert,Treap,0.032
Sorted Descending,300,Single Insert,Treap,0.038
Sorted Descending,400,Single Insert,Treap,0.047
Sorted Descending,500,Single Insert,Treap,0.05
Sorted Descending,600,Single Insert,Treap,0.043
Sorted Descending,700,Single Insert,Treap,0.049
Sorted Descending,800,Single Insert,Treap,0.067
Sorted Descending,900,Single Insert,Treap,0.046
Sorted Descending,1000,Single Insert,Treap,0.062
Sorted Descending,1500,Single Insert,Treap,0.072
Sorted Descending,2000,Single Insert,Treap,0.058
Sorted Descending,2500,Single Insert,Treap,0.053
Sorted Descending,3000,Single Insert,Treap,0.08
Sorted Descending,3500,Single Insert,Treap,0.07
Sorted Descending,4000,Single Insert,Treap,0.064
Sorted Descending,4500,Single Insert,Treap,0.048
Sorted Descending,5000,Single Insert,Treap,0.032
Sorted Descending,5500,Single Insert,Treap,0.066
Sorted Descending,6000,Single Insert,Treap,0.083
Sorted Descending,6500,Single Insert,Treap,0.044
Sorted Descending,7000,Single Insert,Treap,0.081
Sorted Descending,7500,Single Insert,Treap,0.087
Sorted Descending,8000,Single Insert,Treap,0.047
Sorted Descending,8500,Single Insert,Treap,0.089
Sorted Descending,9000,Single Insert,Treap,0.057
Sorted Descending,9500,Single Insert,Treap,0.05
